Column 1,Column 2,Column 3,Column 4
SOC,PerfState_State4_VBAT4V3,State_Default,0.507343
SOC,PerfState_State5_VBAT4V3,CPU_State_5,0.462782
SOC,PerfState_State5_VBAT4V3,Get_CPU_voltage,0.002612
SOC,PerfState_State5_VBAT4V3,PPVDD_CPU_MP001,0.098895
SOC,PerfState_State5_VBAT4V3,PPVDD_CPU_SRAM_MPS001,0.101653
SOC,PerfState_State5_VBAT4V3,PPVDD_CPU_Percentage,0.001480
SOC,PerfState_State5_VBAT4V3,System_Current_with_WIFIBTOff,0.142132
SOC,PerfState_State4_VBAT4V3,Delta_System_Current_5_and_4,0.001447
SOC,PerfState_State5_VBAT4V3,State_Default,0.622440
SOC,PerfState_State6_VBAT4V3,CPU_State_6,0.457867
SOC,PerfState_State6_VBAT4V3,Get_CPU_voltage,0.002169
SOC,PerfState_State6_VBAT4V3,PPVDD_CPU_MP101,0.101408
SOC,PerfState_State6_VBAT4V3,PPVDD_CPU_SRAM_MPS101,0.101397
SOC,PerfState_State6_VBAT4V3,PPVDD_CPU_Percentage,0.001607
SOC,PerfState_State6_VBAT4V3,System_Current_with_WIFIBTOff,0.145573
SOC,PerfState_State6_VBAT4V3,Delta_System_Current_4_and_6,0.001117
SOC,PerfState_State6_VBAT4V3,State_Default,0.626938
SOC,PerfState_State7_VBAT4V3,State_7,0.408605
SOC,PerfState_State7_VBAT4V3,Get_CPU_voltage,0.002306
SOC,PerfState_State7_VBAT4V3,PPVDD_CPU_MP102,0.101485
SOC,PerfState_State7_VBAT4V3,PPVDD_CPU_SRAM_MPS102,0.102744
SOC,PerfState_State7_VBAT4V3,PPVDD_CPU_Percentage,0.001694
SOC,PerfState_State7_VBAT4V3,System_Current_with_WIFIBTOff,0.145125
SOC,PerfState_State7_VBAT4V3,Delta_System_Current_4_and_7,0.001645
SOC,PerfState_State8_VBAT4V3,State_8,0.314288
SOC,PerfState_State8_VBAT4V3,Get_CPU_voltage,0.001957
SOC,PerfState_State8_VBAT4V3,PPVDD_CPU_MP002,0.100883
SOC,PerfState_State8_VBAT4V3,PPVDD_CPU_SRAM_MPS002,0.101899
SOC,PerfState_State8_VBAT4V3,PPVDD_CPU_Percentage,0.001154
SOC,PerfState_State8_VBAT4V3,System_Current_with_WIFIBTOff,0.144732
SOC,PerfState_State8_VBAT4V3,Delta_System_Current_4_and_8,0.001734
SOC,PerfState_State9_VBAT4V3,State_9,0.306040
SOC,PerfState_State9_VBAT4V3,Get_CPU_voltage,0.002029
SOC,PerfState_State9_VBAT4V3,PPVDD_CPU_MP103,0.102495
SOC,PerfState_State9_VBAT4V3,PPVDD_CPU_SRAM_MPS103,0.102154
SOC,PerfState_State9_VBAT4V3,PPVDD_CPU_Percentage,0.001722
SOC,PerfState_State9_VBAT4V3,System_Current_with_WIFIBTOff,0.143119
SOC,PerfState_State9_VBAT4V3,Delta_System_Current_4_and_9,0.001198
SOC,PerfState_State10_VBAT4V3,State_10,0.311102
SOC,PerfState_State10_VBAT4V3,Get_CPU_voltage,0.001888
SOC,PerfState_State10_VBAT4V3,PPVDD_CPU_MP003,0.100349
SOC,PerfState_State10_VBAT4V3,PPVDD_CPU_SRAM_MPS003,0.100583
SOC,PerfState_State10_VBAT4V3,PPVDD_CPU_Percentage,0.001704
SOC,PerfState_State10_VBAT4V3,System_Current_with_WIFIBTOff,0.143234
SOC,PerfState_State10_VBAT4V3,Delta_System_Current_4_and_10,0.001146
SOC,PerfState_State11_VBAT4V3,State_11,0.317369
SOC,PerfState_State11_VBAT4V3,Get_CPU_voltage,0.002162
SOC,PerfState_State11_VBAT4V3,PPVDD_CPU_MP104,0.102325
SOC,PerfState_State11_VBAT4V3,PPVDD_CPU_SRAM_MPS104,0.103391
,,,
SOC,PerfState_State11_VBAT4V3,PPVDD_CPU_Percentage,0.001543
,,,
SOC,PerfState_State11_VBAT4V3,System_Current_with_WIFIBTOff,0.144065
SOC,PerfState_State11_VBAT4V3,Delta_System_Current_4_and_11,0.002050
SOC,PerfState_State12_VBAT4V3,State_12,0.310460
SOC,PerfState_State12_VBAT4V3,Get_CPU_voltage,0.002242
SOC,PerfState_State12_VBAT4V3,PPVDD_CPU_MP004,0.101506
SOC,PerfState_State12_VBAT4V3,PPVDD_CPU_SRAM_MPS004,0.102347
SOC,PerfState_State12_VBAT4V3,PPVDD_CPU_Percentage,0.001798
SOC,PerfState_State12_VBAT4V3,VBATT_CHECK_DEBUG_SocPerfState,0.101341
SOC,PerfState_State12_VBAT4V3,IBATT_CHECK_DEBUG_SocPerfState,0.143968
SOC,PerfState_State12_VBAT4V3,System_Current_with_WIFIBTOff,0.143636
SOC,PerfState_State12_VBAT4V3,Delta_System_Current_4_and_12,0.001484
SOC,PerfState_State13_VBAT4V3,State_13,0.315267
SOC,PerfState_State13_VBAT4V3,Get_CPU_voltage,0.001738
SOC,PerfState_State13_VBAT4V3,PPVDD_CPU_MP005,0.101915
SOC,PerfState_State13_VBAT4V3,PPVDD_CPU_SRAM_MPS005,0.101974
SOC,PerfState_State13_VBAT4V3,PPVDD_CPU_Percentage,0.001623
SOC,PerfState_State13_VBAT4V3,System_Current_with_WIFIBTOff,0.144546
SOC,PerfState_State13_VBAT4V3,Delta_System_Current_4_and_13,0.001535
SOC,PerfState_State14_VBAT4V3,State_14,0.310102
SOC,PerfState_State14_VBAT4V3,Get_CPU_voltage,0.002429
SOC,PerfState_State14_VBAT4V3,PPVDD_CPU_MP006,0.101813
SOC,PerfState_State14_VBAT4V3,PPVDD_CPU_SRAM_MPS006,0.101436
SOC,PerfState_State14_VBAT4V3,PPVDD_CPU_Percentage,0.002066
SOC,PerfState_State14_VBAT4V3,System_Current_with_WIFIBTOff,0.144244
SOC,PerfState_State14_VBAT4V3,Delta_System_Current_4_and_14,0.001656
SOC,PerfState_State15_VBAT4V3,State_15,0.308177
SOC,PerfState_State15_VBAT4V3,Get_CPU_voltage,0.002705
SOC,PerfState_State15_VBAT4V3,PPVDD_CPU_MP007,0.102684
SOC,PerfState_State15_VBAT4V3,PPVDD_CPU_SRAM_MPS007,0.102463
SOC,PerfState_State15_VBAT4V3,PPVDD_CPU_Percentage,0.001745
SOC,PerfState_State15_VBAT4V3,System_Current_with_WIFIBTOff,0.144555
SOC,PerfState_State15_VBAT4V3,Delta_System_Current_4_and_15,0.001747
SOC,PerfState_State16_VBAT4V3,State_16,0.306883
SOC,PerfState_State16_VBAT4V3,Get_CPU_voltage,0.002445
SOC,PerfState_State16_VBAT4V3,PPVDD_CPU_MP008,0.102163
SOC,PerfState_State16_VBAT4V3,PPVDD_CPU_SRAM_MPS008,0.103046
SOC,PerfState_State16_VBAT4V3,PPVDD_CPU_Percentage,0.001644
SOC,PerfState_State16_VBAT4V3,System_Current_with_WIFIBTOff,0.142819
SOC,PerfState_State16_VBAT4V3,Delta_System_Current_4_and_16,0.001404
SOC,PerfState_State17_VBAT4V3,State_17,0.312064
SOC,PerfState_State17_VBAT4V3,Get_CPU_voltage,0.002245
SOC,PerfState_State17_VBAT4V3,PPVDD_CPU_MP009,0.102278
SOC,PerfState_State17_VBAT4V3,PPVDD_CPU_SRAM_MPS009,0.101950
SOC,PerfState_State17_VBAT4V3,PPVDD_CPU_Percentage,0.001716
SOC,PerfState_State17_VBAT4V3,System_Current_with_WIFIBTOff,0.142559
SOC,PerfState_State17_VBAT4V3,Delta_System_Current_4_and_17,0.001309
SOC,PerfState_State18_VBAT4V3,State_18,0.308329
SOC,PerfState_State18_VBAT4V3,Get_CPU_voltage,0.001732
SOC,PerfState_State18_VBAT4V3,PPVDD_CPU_MP00A,0.102653
SOC,PerfState_State18_VBAT4V3,PPVDD_CPU_SRAM_MPS00A,0.102600
SOC,PerfState_State18_VBAT4V3,PPVDD_CPU_Percentage,0.001609
SOC,PerfState_State18_VBAT4V3,System_Current_with_WIFIBTOff,0.145011
SOC,PerfState_State18_VBAT4V3,Delta_System_Current_4_and_18,0.001623
SOC,PerfState_State19_VBAT4V3,State_19,0.308809
SOC,PerfState_State19_VBAT4V3,Get_CPU_voltage,0.002366
SOC,PerfState_State19_VBAT4V3,PPVDD_CPU_MP105,0.101571
SOC,PerfState_State19_VBAT4V3,PPVDD_CPU_SRAM_MPS105,0.100974
SOC,PerfState_State19_VBAT4V3,PPVDD_CPU_Percentage,0.001441
SOC,PerfState_State19_VBAT4V3,System_Current_with_WIFIBTOff,0.144447
SOC,PerfState_State19_VBAT4V3,Delta_System_Current_4_and_19,0.001514
SOC,PerfState_State19_VBAT4V3,State_Default,0.623780
Power,CurrentCheck_Hibernation,VBUS_FB_DISCONNECT,0.008545
Power,CurrentCheck_Hibernation,ORION_COMM_CONN_Dis,0.007370
Power,CurrentCheck_Hibernation,VBUS_ORION_To_OAB3_DISCONNECT,0.015155
Power,CurrentCheck_Hibernation,CREload_Disconnect,0.028361
Power,CurrentCheck_Hibernation,CCEload_Disconnect,0.013103
Power,CurrentCheck_Hibernation,PPVBUS_USB_To_VDM,0.011836
Power,CurrentCheck_Hibernation,DELAY_10MS_1,0.014208
Power,CurrentCheck_Hibernation,USB_POWER_ON,0.009162
Power,CurrentCheck_Hibernation,DELAY_10MS_2,0.013435
Power,CurrentCheck_Hibernation,VBUS_to_5V,0.018910
Power,CurrentCheck_Hibernation,PPVBUS_USB_EMI_VDM,0.009034
Power,CurrentCheck_Hibernation,PP_5V0_VDM_Dis,0.007686
Power,CurrentCheck_Hibernation,DELAY_1000MS_1,1.002865
Power,CurrentCheck_Hibernation,VDM_CC1_TO_ACE_CC1,0.010456
Power,CurrentCheck_Hibernation,DELAY_1000MS_2,1.002692
Power,CurrentCheck_Hibernation,ACE_ready,0.200849
Power,CurrentCheck_Hibernation,DELAY_500MS_2,0.504988
Power,CurrentCheck_Hibernation,PD_State_Check,0.100246
Power,CurrentCheck_Hibernation,Delay_500ms_100mA,0.505858
Power,CurrentCheck_Hibernation,USB_ilimit_3000mA_5V,0.496938
Power,CurrentCheck_Hibernation,Enter_Suspend_Mode,0.100427
Power,CurrentCheck_Hibernation,Set_VBAT_4V35,0.019179
Power,CurrentCheck_Hibernation,Delay_1000MS_4,1.004850
Power,CurrentCheck_Hibernation,Set_WakeEvent_BTN2,0.092313
Power,CurrentCheck_Hibernation,Put_Device_Init,0.002150
Power,CurrentCheck_Hibernation,Enter_Hibernation_Mode,0.001281
Power,CurrentCheck_Hibernation,Delay_7000MS,7.004830
Power,CurrentCheck_Hibernation,SET_DETECT_Enter_Hibernation_Mode,0.313107
Power,CurrentCheck_Hibernation,Delay_5000MS_5,5.005557
Power,CurrentCheck_Hibernation,Set_GAIN_100_1000mA_Hibernation,0.040375
Power,CurrentCheck_Hibernation,IBUS,0.134034
Power,CurrentCheck_Hibernation,Set_VBAT_3V6,0.023015
Power,CurrentCheck_Hibernation,USB_POWER_OFF,0.010310
Power,CurrentCheck_Hibernation,VDM_VBUS_TO_PPVBUS_USB_EMI_DISCONNECT,0.006874
Power,CurrentCheck_Hibernation,CC_Disconn,0.008930
Power,CurrentCheck_Hibernation,Delay_3000MS_6,3.002395
Power,CurrentCheck_Hibernation,BATT_CURRENT,1.902671
Power,CurrentCheck_Hibernation,Delay_3860MS,3.866227
Power,VoltageCheck_Hibernation,PP1V8_S2,0.109132
Power,VoltageCheck_Hibernation,PP1V8_S2_TOUCH,0.110548
Power,VoltageCheck_Hibernation,PP1V8_SW1_IO,0.109539
Power,VoltageCheck_Hibernation,PPVDD_S1_SRAM,0.104323
Power,VoltageCheck_Hibernation,PPVDD_S2_CIO,0.103900
Power,VoltageCheck_Hibernation,PP2V63_NAND,0.111426
Power,VoltageCheck_Hibernation,PPVDD_S1_QL,0.105007
Power,VoltageCheck_Hibernation,PP3V3_BSB,0.104530
Power,VoltageCheck_Hibernation,PP1V8_LDCM,0.110627
Power,VoltageCheck_Hibernation,PP1V06_S2,0.110238
Power,VoltageCheck_Hibernation,PP1V2_MOLY_FLEX_VDDIO_CONN,0.110019
Power,VoltageCheck_Hibernation,PP1V25_S2,0.112018
Power,VoltageCheck_Hibernation,PP1V2_IO,0.109924
Power,VoltageCheck_Hibernation,PP1V2_NAND,0.111967
Power,VoltageCheck_Hibernation,PP0V72_S2_VDDLOW,0.110793
Power,VoltageCheck_Hibernation,PP0V88_S1,0.109292
Power,VoltageCheck_Hibernation,PP0V88_NAND,0.110575
Power,VoltageCheck_Hibernation,PP0V8_S1_SOC_FIXED,0.111633
Power,VoltageCheck_Hibernation,PP1V8_PHOS_FILT,0.109935
Power,VoltageCheck_Hibernation,PP1V8_S2_KOBOL_A_FILT,0.110933
Power,VoltageCheck_Hibernation,PPVDD_S1_SOC,0.102720
Power,VoltageCheck_Hibernation,PPVDD_CPU_SRAM,0.104437
Power,VoltageCheck_Hibernation,PPVDD_CPU,0.103047
Power,VoltageCheck_Hibernation,PPVDD_GPU,0.104550
Power,VoltageCheck_Hibernation,PPVDD_S1_DCS,0.101441
Power,VoltageCheck_Hibernation,PPVDD_S1_DISP,0.104544
Power,VoltageCheck_Hibernation,PPVDD_ECPU,0.102925
Power,VoltageCheck_Hibernation,PP3V3_S2_ACE_PARROT,0.103988
Power,VoltageCheck_Hibernation,PP2V95_S2_SCORPIUS,0.102721
Power,VoltageCheck_Hibernation,PP2V95_S2_SCORPIUS_FILT,0.103123
Power,VoltageCheck_Hibernation,PP3V3_S2_TOUCH,0.101683
Power,VoltageCheck_Hibernation,PP1V2_S2_TOUCH_SW,0.109259
Power,VoltageCheck_Hibernation,PP1V2_SOC_LN,0.109787
Power,VoltageCheck_Hibernation,PP1V8_SERA_ALWAYS,0.110602
Power,VoltageCheck_Hibernation,PP1V8_SIMETRA_ALWAYS,0.111352
Power,VoltageCheck_Hibernation,PP1V2_S2_CIO,0.110706
Power,VoltageCheck_Hibernation,PPV_BST_AUDIO,0.104174
Power,VoltageCheck_Hibernation,PP1V215_REAR_CAM,0.111092
Power,VoltageCheck_Hibernation,PP1V215_FRONT_CAM,0.111827
Power,VoltageCheck_Hibernation,PP1V8_S2_MESA,0.110865
Power,VoltageCheck_Hibernation,PP2V90_FRONT_CAM,0.109849
Power,VoltageCheck_Hibernation,PP3V0_ALS,0.104878
Power,VoltageCheck_Hibernation,PP3V0_ALS_C4_CONN,0.111942
Power,VoltageCheck_Hibernation,PP2V95_REAR_CAM,0.110385
Power,VoltageCheck_Hibernation,PP3V05_S2_MESA_CONN,0.110227
Power,VoltageCheck_Hibernation,PP3V0_S2_UAT_C4_CONN,0.111090
Power,VoltageCheck_Hibernation,PP3V0_S2_UAT_C3A_CONN,0.110540
Power,VoltageCheck_Hibernation,PP3V0_S2_UAT_C3B_CONN,0.111303
Power,VoltageCheck_Hibernation,Set_VBAT_3V2,0.021293
Power,VoltageCheck_Hibernation,Delay_1000MS_7,1.006702
Power,VoltageCheck_Hibernation,PPVCC_HIGH_VBAT_3.2V,0.102351
Power,VoltageCheck_Hibernation,Set_VBAT_3V6,0.018637
Power,VoltageCheck_Wakeup,ACE_SBU_TO_ZYNQ_SWD_NOCROSS,0.008059
Power,VoltageCheck_Wakeup,BUTTON_POWER_L,0.010003
Power,VoltageCheck_Wakeup,DELAY_2000MS_2,2.002549
Power,VoltageCheck_Wakeup,BUTTON_RESET,0.010625
Power,VoltageCheck_Wakeup,DELAY_1000MS_2,1.003955
Power,VoltageCheck_Wakeup,DELAY_8850MS,8.856772
Power,VoltageCheck_Wakeup,PP1V8_S2,0.109873
Power,VoltageCheck_Wakeup,PP1V8_S2_TOUCH,0.109692
Power,VoltageCheck_Wakeup,PP1V8_SW1_IO,0.110346
Power,VoltageCheck_Wakeup,PPVDD_S1_SRAM,0.103603
Power,VoltageCheck_Wakeup,PPVDD_S2_CIO,0.102482
Power,VoltageCheck_Wakeup,PP2V63_NAND,0.111324
Power,VoltageCheck_Wakeup,PPVDD_S1_QL,0.104339
Power,VoltageCheck_Wakeup,PP3V3_BSB,0.103308
Power,VoltageCheck_Wakeup,PP1V8_LDCM,0.110559
Power,VoltageCheck_Wakeup,PP1V06_S2,0.110013
Power,VoltageCheck_Wakeup,PP1V2_MOLY_FLEX_VDDIO_CONN,0.110879
Power,VoltageCheck_Wakeup,PP1V2_IO,0.111067
Power,VoltageCheck_Wakeup,PP1V2_NAND,0.112195
Power,VoltageCheck_Wakeup,PP0V72_S2_VDDLOW,0.111211
Power,VoltageCheck_Wakeup,PP0V88_S1,0.110696
Power,VoltageCheck_Wakeup,PP0V88_NAND,0.108578
Power,VoltageCheck_Wakeup,PP0V8_S1_SOC_FIXED,0.109759
Power,VoltageCheck_Wakeup,PP1V8_PHOS_FILT,0.112770
Power,VoltageCheck_Wakeup,PP1V8_S2_KOBOL_A_FILT,0.108724
Power,VoltageCheck_Wakeup,PP3V0_ALS_C4_CONN,0.109139
Power,VoltageCheck_Wakeup,PPVDD_S1_SOC,0.102552
Power,VoltageCheck_Wakeup,PPVDD_CPU_SRAM,0.102647
Power,VoltageCheck_Wakeup,PPVDD_CPU,0.102699
Power,VoltageCheck_Wakeup,PPVDD_GPU,0.104040
Power,VoltageCheck_Wakeup,PPVDD_S1_DCS,0.104364
Power,VoltageCheck_Wakeup,PPVDD_S1_DISP,0.100807
Power,VoltageCheck_Wakeup,PPVDD_ECPU,0.101891
Power,VoltageCheck_Wakeup,PP3V3_S2_ACE_PARROT,0.106640
Power,VoltageCheck_Wakeup,PP2V95_S2_SCORPIUS,0.102196
Power,VoltageCheck_Wakeup,PP2V95_S2_SCORPIUS_FILT,0.105988
Power,VoltageCheck_Wakeup,PP3V3_S2_TOUCH,0.104784
Power,VoltageCheck_Wakeup,PP1V2_S2_TOUCH_SW,0.108820
Power,VoltageCheck_Wakeup,PP1V2_SOC_LN,0.111437
Power,VoltageCheck_Wakeup,PP1V8_SERA_ALWAYS,0.109541
Power,VoltageCheck_Wakeup,PP1V8_SIMETRA_ALWAYS,0.110581
Power,VoltageCheck_Wakeup,PP1V2_S2_CIO,0.108403
Power,VoltageCheck_Wakeup,PPV_BST_AUDIO,0.103957
Power,VoltageCheck_Wakeup,PP1V215_REAR_CAM,0.111283
Power,VoltageCheck_Wakeup,PP1V215_FRONT_CAM,0.108980
Power,VoltageCheck_Wakeup,PP1V8_S2_MESA,0.109704
Power,VoltageCheck_Wakeup,PP2V90_FRONT_CAM,0.107924
Power,VoltageCheck_Wakeup,PP3V0_ALS,0.102282
Power,VoltageCheck_Wakeup,PP2V95_REAR_CAM,0.109429
Power,VoltageCheck_Wakeup,PP3V05_S2_MESA_CONN,0.109026
Power,VoltageCheck_Wakeup,PP3V0_S2_UAT_C3A_CONN,0.109238
Power,VoltageCheck_Wakeup,PP3V0_S2_UAT_C3B_CONN,0.108140
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,Set_VBAT_4V3,0.018541
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,PPVBUS_POWER_ON,0.009268
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,Power_To_VDM,0.011514
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,PPVBUS_USB_EMI_VDM,0.007889
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,Set_Vbus_5V,0.019432
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,VDM_CC1_TO_ACE_CC1,0.009768
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,DELAY_1000MS_1,1.004353
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,Diags_Version,0.273990
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,Read_Reg_0x6862,0.157174
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,PPBATT_VCC_FB,0.102111
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,ACE_PICK_USBC,0.099404
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,RECONFIRM_FINAL_CRC_CHECK,0.102764
Process,Transition_Diags_WakeUp_VBAT4V3_VBUS5V,RECONFIRM_FINAL_CRC_prod_fuse_CHECK,0.000926
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,CC_Disconn_1,0.008033
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,Set_VDM_to_Sink,0.654067
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,Disable_USB_cable,0.016203
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,Pick_USBC,0.184724
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,DELAY_1000MS,1.004414
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,ACE_CC1_To_VDM_1,0.009898
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,ACE_USB_Top_Conn,0.011913
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,ACE_SBU_Conn_SWD,0.008061
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,DELAY_2000MS_1,2.003382
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,ACE_Reset_CC1,0.084338
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,ACE_CC1_Status,0.156211
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,Usbfs_Mounted,10.730631
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,DELAY_500MS_2,0.503446
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,CC_Disconn,0.009109
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,DELAY_1000MS_1,1.003045
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,VBUS_Disconnected,0.008997
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,DELAY_500MS_3,0.503259
USBC,USB2.0DataTransfer_TOP_PdSourceCC1,ACE_SBU_Swap,0.009983
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_CC2_To_VDM,0.009863
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_USB_BOT_Conn,0.008976
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,VBUS_DUT,0.006640
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,DELAY_2000MS_2,2.002451
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_Reset_CC2,0.071074
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,DELAY_1500MS_1,1.507299
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_CC2_Status,0.165176
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,Usbfs_Mounted,10.823879
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,CC_Disconn_1,0.009468
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,DELAY_1000MS_2,1.006958
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_CC1_To_VDM_2,0.008785
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,DELAY_2000MS_3,2.005606
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_USB_TOP_DISCONNECT,0.014388
USBC,USB2.0DataTransfer_BOT_PdSourceCC2,ACE_USB_BOT_DISCONNECT,0.009533
USBC,USB_SSPresence_Pair1_PdSourceSS,Disable_USB_cable,0.016386
USBC,USB_SSPresence_Pair1_PdSourceSS,ACE_PICK_USBC,0.065942
USBC,USB_SSPresence_Pair1_PdSourceSS,Check_DUT_Source,0.155724
USBC,USB_SSPresence_Pair1_PdSourceSS,Check_ACE_PowerRole_Source,0.152539
USBC,USB_SSPresence_Pair1_PdSourceSS,Set_VBAT_4V3,0.017554
USBC,USB_SSPresence_Pair1_PdSourceSS,VDM_CC1_TO_FLOAT,0.009249
USBC,USB_SSPresence_Pair1_PdSourceSS,DELAY_100MS_1,0.106113
USBC,USB_SSPresence_Pair1_PdSourceSS,USB_Power_Off,0.010633
USBC,USB_SSPresence_Pair1_PdSourceSS,PPVBUS_USB_EMI_Disconnect,0.007614
USBC,USB_SSPresence_Pair1_PdSourceSS,PPVBUS_USB_PWR_Dis,0.011391
USBC,USB_SSPresence_Pair1_PdSourceSS,DELAY_1000MS_1,1.006493
USBC,USB_SSPresence_Pair1_PdSourceSS,DELAY_1000MS_2,1.007135
USBC,USB_SSPresence_Pair1_PdSourceSS,IBATT_VBUS_Off,0.145602
USBC,USB_SSPresence_Pair1_PdSourceSS,PPVBUS_to_CCEload_1,0.017714
USBC,USB_SSPresence_Pair1_PdSourceSS,ACE_CC2_to_1K,0.011566
USBC,USB_SSPresence_Pair1_PdSourceSS,DELAY_1000MS_3,1.001781
USBC,USB_SSPresence_Pair1_PdSourceSS,VDM_CC1_TO_ACE_CC1,0.009862
USBC,USB_SSPresence_Pair1_PdSourceSS,DELAY_2000MS_1,2.006171
USBC,USB_SSPresence_Pair1_PdSourceSS,Pick_USBC_ACC1,0.071278
USBC,USB_SSPresence_Pair1_PdSourceSS,ACE_CC_Status,0.152718
USBC,USB_SSPresence_Pair1_PdSourceSS,Read_ACE_0x35,0.155493
USBC,USB_SSPresence_Pair1_PdSourceSS,Check_PowerRole_Source,0.154432
USBC,USB_SSPresence_Pair1_PdSourceSS,PP5V2_ACE_BOOST_OUT_SourceMode,0.102882
USBC,USB_SSPresence_Pair1_PdSourceSS,PPVBUS_FB_Volt,0.102352
USBC,USB_SSPresence_Pair1_PdSourceSS,PPVBUS_Eload_volt,0.097571
USBC,USB_SSPresence_Pair1_PdSourceSS,Set_Eload_0mA,0.123201
USBC,USB_SSPresence_Pair1_PdSourceSS,Eload_Enable,0.008409
USBC,USB_SSPresence_Pair1_PdSourceSS,SS1_Connect_Status,5.869422
USBC,USB_SSPresence_Pair1_PdSourceSS,SS1_Link_state,0.001945
USBC,USB_SSPresence_Pair1_PdSourceSS,SS1_Speed,0.001590
USBC,USB_SSPresence_Pair1_PdSourceSS,SS1_Link_ERRS,0.001293
USBC,USB_SSPresence_Pair1_PdSourceSS,SS1_Num_Tries,0.001220
USBC,USB_SSPresence_Pair1_PdSourceSS,DELAY_200MS_1,0.201105
USBC,USB_SSPresence_Pair1_PdSourceSS,Power_Off_Disk_CC1,0.011516
USBC,PdSource_VBUS_CREload1A5_CC1,Enable_USB,0.298760
USBC,PdSource_VBUS_CREload1A5_CC1,DELAY_200MS_3,0.204010
USBC,PdSource_VBUS_CREload1A5_CC1,PPVBUS_USB_Source_1,0.104138
USBC,PdSource_VBUS_CREload1A5_CC1,PPVBUS_Sense_to_CREload,0.011769
USBC,PdSource_VBUS_CREload1A5_CC1,CREload_Enable,0.008126
USBC,PdSource_VBUS_CREload1A5_CC1,Set_CR_Eload_1500mA,0.279838
USBC,PdSource_VBUS_CREload1A5_CC1,DELAY_1000MS_4,1.002357
USBC,PdSource_VBUS_CREload1A5_CC1,PPVBUS_Current,0.388341
USBC,PdSource_VBUS_CREload1A5_CC1,PPVBUS_Voltage,0.102844
USBC,PdSource_VBUS_CREload1A5_CC1,CR_Set_Eload_0mA_1,0.123382
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,Eload_Disable_Efficiency,0.113268
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,PPVBUS_to_CCEload_Disconnect_Efficiency,0.028985
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,DELAY_6000MS_2_Efficiency,6.002868
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,IBATT_without_ELOAD_Efficiency,0.147744
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,PMUADC_READ_ALL_Efficiency,0.533344
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,CCEload_Enable_1_Efficiency,0.008140
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,PPVBUS_to_CCEload_1_Efficiency,0.017181
USBC,BoostEfficiency_Ace_PdSource_VBATT4V3_CCEload0mA,Set_Eload_0mA_2_Efficiency,0.123746
